11.244421133,-2.68377047211,-12.001183772,-3.98487915259,1.1496744774,-6.77022820924,-9.59160109497,-9.9478558651,-7.23095873795,1.69392456671,12.9028293154,12.4596387106,5.62886365956,
11.0414898489,8.84450400082,-25.6714378352,4.66822091162,-9.25070986358,-6.72771982626,-7.99098321722,-12.0277921379,-8.00209126912,5.29800500059,17.0318764995,17.4461580348,3.91277984312,
10.9749787294,8.20348238487,-24.7518939024,5.55610837906,-13.6887055714,-4.4264309826,-8.00244678841,-11.1094597712,-11.6416150332,-4.36816579961,16.6530349065,21.3443761059,5.38072531757,
11.1385836797,5.43318638769,-22.2358220294,-1.06979109797,-8.80106483378,-4.04753091452,-4.61393182317,-7.48799308061,-5.68512880192,-4.7680765959,7.52021474737,16.1055331736,0.202285568504,
11.1206914341,9.6191461043,-28.6240722266,4.07403495131,-9.3651245814,0.914638888028,-6.4515574738,1.4417542583,-0.160990663539,-9.77098756909,-0.34108047321,20.1724706377,-1.47904958226,
11.0740688275,10.1087916145,-25.0024709625,1.41863343289,-14.6666683714,-4.71457007721,-7.76219008599,6.33625998917,7.00107333783,-15.5222169589,-5.07389441311,21.4108525473,11.3446345101,
11.0683434693,9.97175374865,-25.8776393985,4.03112763101,-11.7373585118,-3.9598586645,-4.19401029931,7.53160157237,0.932291262054,-16.4542048304,-6.15719671957,12.4590423971,12.7431177062,
11.1025271575,6.54377069586,-24.3582856663,5.91065685991,-11.0745362025,-4.95382677853,-2.41095578569,7.17865961873,-5.33960886039,-9.71227636431,-6.60130414574,10.3850247017,9.35294223196,
11.1716588116,1.53719816323,-24.4686650805,1.55522969391,-10.1228996929,-0.918518400427,-6.01121790263,2.43695876613,-14.255131415,-11.7794798838,-1.29547446412,16.8584355698,8.10628350204,
11.5441608183,-0.0236437299418,-24.80062276,3.61145394087,-8.0080782138,-4.65720853007,-4.88902555184,10.0103654572,-9.35402746267,-11.6654024379,-5.41781573723,17.0820104112,-2.42210254296,
11.7516467143,-2.16357370558,-22.0232766253,4.12018502939,-10.5663224723,-6.56301416918,-6.10644405681,11.0993765244,-11.4668823527,-13.3445239226,1.59382512381,19.0946993868,-0.623396945308,
11.8120050737,-4.07295508632,-23.6071927998,6.43215153043,-15.7400714043,-5.07286900156,2.86967641548,17.0578396773,-4.12990617201,-5.70195450413,3.915110626,18.9495095203,-2.34556222432,
11.6340446736,-3.66247396835,-25.8987257449,4.23520965833,-14.8874436214,0.696015009269,18.1252098084,20.5349693611,2.40836136259,-12.7032052644,5.73308432148,19.0257107489,0.00486383118405,
