-36.0436533891,0.0,-3.20763172248e-14,0.0,2.39267989553e-13,0.0,-2.05930167027e-13,0.0,3.07279169524e-13,0.0,-3.27769755162e-13,0.0,3.59484803447e-13,
-36.0436533891,0.0,-3.20763172248e-14,0.0,2.39267989553e-13,0.0,-2.05930167027e-13,0.0,3.07279169524e-13,0.0,-3.27769755162e-13,0.0,3.59484803447e-13,
-36.0436533891,0.0,-3.20763172248e-14,0.0,2.39267989553e-13,0.0,-2.05930167027e-13,0.0,3.07279169524e-13,0.0,-3.27769755162e-13,0.0,3.59484803447e-13,
-36.0436533891,0.0,-3.20763172248e-14,0.0,2.39267989553e-13,0.0,-2.05930167027e-13,0.0,3.07279169524e-13,0.0,-3.27769755162e-13,0.0,3.59484803447e-13,
-36.0436533891,0.0,-3.20763172248e-14,0.0,2.39267989553e-13,0.0,-2.05930167027e-13,0.0,3.07279169524e-13,0.0,-3.27769755162e-13,0.0,3.59484803447e-13,
-36.0436533891,0.0,-3.20763172248e-14,0.0,2.39267989553e-13,0.0,-2.05930167027e-13,0.0,3.07279169524e-13,0.0,-3.27769755162e-13,0.0,3.59484803447e-13,
-36.0436533891,0.0,-3.20763172248e-14,0.0,2.39267989553e-13,0.0,-2.05930167027e-13,0.0,3.07279169524e-13,0.0,-3.27769755162e-13,0.0,3.59484803447e-13,
-36.0436533891,0.0,-3.20763172248e-14,0.0,2.39267989553e-13,0.0,-2.05930167027e-13,0.0,3.07279169524e-13,0.0,-3.27769755162e-13,0.0,3.59484803447e-13,
8.57911761199,-11.2457602702,7.72930036593,2.91721302078,5.92529465082,10.4114448021,5.2735720202,1.80403125612,11.6615839615,-1.27482856562,-1.56041019156,-7.82139665817,2.06708007378,
10.4353868703,-20.2540377267,11.5844265126,6.2955459086,6.88353431229,12.3658636863,12.0209951928,-3.73973114748,7.14105380725,1.59598781574,-1.91537120184,1.89324574534,9.25226165691,
10.3761524892,-22.3131693111,12.8178402032,11.4332251206,10.1013406702,7.91706912023,5.41208354588,0.175986402214,11.4653656726,6.69908826572,2.61862120417,4.76058076139,2.11369951455,
10.3414500529,-23.8202624462,11.4041989049,9.82483282839,12.8989501567,7.8280661945,5.660795192,1.64455903514,9.18331664664,5.99850103065,5.83057280103,3.5306150394,5.86321787505,
10.2602469567,-31.6782803605,2.20905220147,0.561143526958,-0.503893411727,-3.42352792751,-0.916399366849,-2.70799361735,5.69972907568,9.88534817409,6.08165110611,-2.48067697267,6.83657949141,
10.2885053411,-28.2295456795,8.62815730475,3.74272925513,9.89579341984,5.18521758162,2.52041480108,-2.27707239388,3.11735707282,0.10786862601,-3.64456233577,-3.74352359535,5.68265938118,
10.1508497527,-30.9446437775,4.68064546966,0.789245417672,-2.20843377992,-7.68642718686,0.847715690924,0.565363014454,12.3646747999,0.0947036317854,-18.5445858389,-9.45537558057,-5.63927835118,
10.290695487,-28.2583847536,10.2761987419,4.59430623947,-0.300259526686,4.95772251154,2.36112985961,-7.74453853131,-3.54661637475,3.79707026145,3.94022721863,-4.46320354791,-5.92944623722,
10.1853849469,-28.0537404468,6.92602829322,4.19138992966,6.45714845285,5.90934747171,5.92122156259,-3.02818978974,-2.48048680799,-6.07993132315,-5.17864415543,0.261390427393,2.98711776524,
10.2048716009,-26.7491669419,10.238158673,5.18381816625,9.68714882289,10.1307177535,6.85675003263,3.03593847642,8.85916396661,9.69108305383,2.43087870899,1.77107976883,7.54008347468,
10.1146245068,-24.4994311263,12.2444259828,6.63544152925,11.0234813376,17.9325525703,12.7655406463,5.47942114888,8.30357718704,4.14484521162,-1.05242774453,-2.58987707186,-1.13129433644,
10.2856202299,-26.0275840146,12.8282581263,6.66892625082,5.54777778114,7.54719448177,12.9330306226,7.43771918683,9.63931743958,4.33061637783,4.32851300354,1.26777878011,3.49178132479,
10.1930884775,-26.5443154704,6.28766174547,-0.602693574121,2.58430667751,6.06776206622,1.98265585154,-8.25590821953,-1.18185921286,4.96450907979,3.23993466386,2.56996885055,10.1960481785,
10.2937357213,-25.9580923685,9.18010479798,6.58865563722,8.91288006791,15.5832200279,12.0002054864,-2.68832484066,7.54527867707,3.00269585251,11.9829401784,12.6676088793,19.3545440331,
10.2785172036,-26.4160504354,5.88659693085,0.750137594762,0.161033084991,7.78198360477,9.25040980216,-0.476115237294,7.56164275358,7.6578461345,7.64736865789,7.25244139252,10.0408335382,
10.3212490154,-22.2006953071,7.9989438679,2.88709080973,3.88976402652,14.9640914561,12.7666884488,4.54741171408,9.34904870392,6.12330147256,9.54272409409,9.78646705135,-0.0923539916616,
10.5436599945,-24.7973681406,8.37719909337,10.1486043586,7.39683833776,10.6046942215,8.22600907076,2.76117614202,3.79586512047,2.82222584011,-1.1142937767,-2.58933128313,5.94045629721,
15.2350795362,-10.3829724128,3.14167772,23.0257988052,9.71524368007,44.2560944145,-0.139951184183,2.52055389187,-40.1910659242,-10.2044092575,-7.91215880443,0.0802263512559,-23.1590397049,
16.1245773423,-20.3079470204,-12.0615215584,18.0710781426,-7.72930653435,24.3491434549,-19.7710112569,2.66046934518,-22.3251352971,7.92393621056,2.77437620578,6.95483929276,-3.81389993771,
17.2339534226,-25.7941998297,-18.1673023452,32.176770016,-3.28721842862,32.7034381201,-11.3505990193,9.1544077626,-17.7328543498,0.740749837005,-8.08007148118,-4.96541172459,0.558174153492,
18.2573298146,-31.7520507158,-25.2494261049,30.6263390112,-1.61998286654,30.6582412065,-13.7207876022,5.64331424508,-19.4416073773,-9.08130856808,-7.09334935478,-0.263012580058,-5.17225539138,
